"DATE","WIN1","WIN2","LOSS1","LOSS2","WINSCORE","LOSSSCORE","POINTS"
"20080510","2","52","3","4","21","13","24"
"20080426","55","70","15","76","21","16","16"
"20080426","70","100","88","105","24","22","14"
"20080426","70","15","100","105","21","13","13"
"20080426","3","76","55","52","21","17","18"
"20080426","4","2","3","76","21","19","18"
"20080426","70","100","88","16","21","9","10"
"20080426","88","100","15","105","21","15","37"
"20080426","100","15","70","105","21","18","28"
"20080426","52","55","3","76","21","13","23"
"20080426","3","2","4","52","21","12","19"
"20080426","88","26","16","15","21","16","22"
"20080426","4","2","52","55","21","15","16"
"20080426","4","2","55","76","21","16","11"
"20080426","70","100","88","26","21","17","14"
"20080426","3","55","52","76","21","12","16"
"20080426","4","2","3","52","21","16","23"
"20080426","15","105","100","16","21","19","11"
"20080426","55","2","4","76","21","19","21"
"20080426","26","16","70","100","21","15","28"
"20080426","26","70","88","15","21","17","13"
"20080426","15","88","105","16","21","15","20"
"20080426","4","2","3","52","24","22","23"
"20080426","70","100","88","26","21","15","14"
"20080426","100","16","15","105","21","15","36"
"20080426","52","55","3","76","22","20","23"
"20080426","3","4","76","55","21","14","10"
"20080426","70","88","100","26","21","18","18"
"20080426","70","16","88","105","21","10","16"
"20080426","55","76","4","3","22","20","42"
"20080426","70","26","88","16","21","16","8"
"20080426","3","4","55","2","21","18","13"
"20080426","70","88","16","26","21","18","16"
"20080426","3","4","55","76","21","17","10"
"20080426","55","76","3","4","21","17","42"
"20080426","88","16","105","100","21","18","34"
"20080419","8","76","3","55","21","17","32"
"20080419","101","88","100","70","21","15","25"
"20080419","88","15","101","68","21","19","15"
"20080419","8","2","4","52","21","19","29"
"20080419","15","100","68","70","23","21","14"
"20080419","3","2","76","55","21","11","11"
"20080419","70","101","88","100","21","15","10"
"20080419","4","52","3","8","21","18","16"
"20080419","101","68","88","15","21","17","26"
"20080419","70","68","15","100","21","14","29"
"20080419","4","55","2","76","21","18","17"
"20080419","3","52","8","55","21","18","11"
"20080419","15","101","70","88","21","16","15"
"20080419","4","2","52","76","21","12","15"
"20080419","88","101","100","68","21","18","11"
"20080419","3","2","8","55","21","15","11"
"20080419","3","52","4","76","22","20","15"
"20080419","70","15","101","100","21","15","16"
"20080419","70","88","15","68","21","18","13"
"20080419","100","101","88","15","21","17","16"
"20080419","55","2","8","52","21","16","21"
"20080419","55","3","4","76","21","17","18"
"20080419","68","101","100","70","21","10","34"
"20080419","4","2","8","52","21","10","15"
"20080419","101","70","88","15","21","13","12"
"20080419","3","76","55","2","21","16","17"
"20080419","68","101","15","100","21","15","31"
"20080419","3","52","8","4","21","12","15"
"20080419","70","100","101","88","21","19","16"
"20080419","3","4","8","2","21","18","12"
"20080419","101","70","100","15","21","19","15"
"20080419","100","15","68","88","21","15","7"
"20080419","55","52","4","76","21","16","21"
"20080419","3","76","4","55","21","17","20"
"20080419","70","68","88","15","21","19","24"
"20080419","3","55","52","4","21","19","24"
"20080419","15","70","101","100","21","15","16"
"20080419","15","101","70","88","23","21","15"
"20080412","16","48","101","88","21","18","24"
"20080412","3","76","55","70","25","23","13"
"20080412","15","16","100","68","21","12","12"
"20080412","15","101","88","48","21","16","13"
"20080412","100","16","101","68","21","18","21"
"20080412","2","52","3","4","21","19","25"
"20080412","2","55","70","76","23","21","14"
"20080412","3","4","52","55","21","16","13"
"20080412","15","48","88","100","21","15","12"
"20080412","101","48","16","68","21","12","6"
"20080412","52","55","3","70","21","16","21"
"20080412","4","70","76","2","21","15","18"
"20080412","15","48","88","100","21","7","12"
"20080412","4","2","52","76","21","15","15"
"20080412","48","101","88","100","21","9","11"
"20080412","70","55","2","3","21","12","39"
"20080412","15","68","26","16","21","19","25"
"20080412","4","76","55","70","21","17","13"
"20080412","101","68","48","16","21","18","23"
"20080412","4","2","52","3","21","18","22"
"20080412","15","100","101","68","21","15","14"
"20080412","101","100","88","48","21","18","15"
"20080412","3","2","52","55","21","16","15"
"20080412","3","76","4","70","21","16","18"
"20080412","88","16","48","26","21","18","40"
"20080412","100","16","15","88","22","20","26"
"20080412","3","70","2","76","21","17","17"
"20080412","3","52","4","55","21","14","15"
"20080412","48","26","101","68","21","18","13"
"20080412","48","26","16","100","21","12","12"
"20080412","3","52","4","55","27","25","15"
"20080412","26","48","15","68","23","21","11"
"20080412","3","76","2","70","21","18","16"
"20080412","88","100","16","101","23","21","26"
"20080412","16","88","100","68","21","18","18"
"20080412","48","55","4","26","21","19","29"
"20080405","88","76","16","101","21","14","18"
"20080405","52","2","4","55","21","19","21"
"20080405","52","14","3","6","21","15","23"
"20080405","15","101","70","103","21","16","21"
"20080405","2","14","4","55","21","16","27"
"20080405","103","26","15","70","23","21","25"
"20080405","76","101","88","16","21","9","8"
"20080405","52","2","3","6","22","20","19"
"20080405","26","76","88","16","21","15","9"
"20080405","3","14","4","55","21","9","22"
"20080405","52","2","4","6","21","19","19"
"20080405","103","70","101","15","21","16","19"
"20080405","103","70","76","26","21","18","20"
"20080405","3","8","55","14","21","14","14"
"20080405","88","15","16","101","21","14","22"
"20080405","101","70","76","16","21","18","14"
"20080405","3","52","8","4","21","10","16"
"20080405","52","4","2","6","21","19","13"
"20080405","103","26","15","88","21","15","16"
"20080405","70","76","101","48","21","17","16"
"20080405","55","2","6","14","21","15","15"
"20080405","2","3","52","55","21","10","16"
"20080405","15","26","103","16","21","16","15"
"20080405","70","48","76","88","21","19","16"
"20080405","3","2","4","8","21","16","17"
"20080405","8","4","14","6","21","16","13"
"20080405","15","101","16","26","21","17","13"
"20080405","3","52","2","6","24","22","13"
"20080405","76","103","70","88","22","20","15"
"20080405","101","76","103","15","21","15","15"
"20080405","3","4","52","8","21","16","13"
"20080405","4","8","55","14","21","18","14"
"20080405","101","26","88","76","21","10","18"
"20080405","88","26","16","70","21","15","25"
"20080405","16","103","70","26","21","17","31"
"20080405","76","101","88","16","21","17","8"
"20080405","14","2","6","55","21","14","18"
"20080405","52","6","14","55","21","15","16"
"20080329","26","15","103","91","21","15","15"
"20080329","26","3","15","14","21","15","14"
"20080329","4","8","2","6","22","20","17"
"20080329","4","55","8","101","21","14","11"
"20080329","55","70","3","14","21","18","30"
"20080329","4","55","88","15","21","12","6"
"20080329","3","2","6","26","21","12","9"
"20080329","15","88","14","70","21","15","39"
"20080329","101","88","48","16","21","17","19"
"20080329","3","2","6","55","21","12","13"
"20080329","4","91","88","15","21","15","9"
"20080329","70","48","16","103","21","17","13"
"20080329","103","16","48","91","21","14","21"
"20080329","8","101","14","26","21","14","19"
"20080329","8","70","101","48","21","12","16"
"20080329","26","14","16","103","21","19","12"
"20080329","3","55","2","6","21","18","16"
"20080329","88","4","15","70","21","15","16"
"20080329","8","48","91","101","21","8","14"
"20080329","103","6","14","16","21","12","16"
"20080329","88","70","15","26","21","14","23"
"20080329","3","2","4","55","22","20","18"
"20080329","15","16","26","88","21","13","18"
"20080329","8","14","6","70","21","18","19"
"20080329","103","48","15","91","21","14","16"
"20080329","101","103","91","48","21","10","14"
"20080329","88","70","6","16","21","11","23"
"20080329","3","4","55","101","21","12","9"
"20080329","101","55","88","70","21","17","12"
"20080322","55","76","6","70","21","17","21"
"20080322","68","31","26","103","21","14","30"
"20080322","31","26","93","15","21","15","15"
"20080322","68","103","88","93","21","13","22"
"20080322","15","91","68","26","21","17","13"
"20080322","15","91","93","88","21","15","15"
"20080322","2","4","3","52","22","20","24"
"20080322","3","52","6","70","22","20","11"
"20080322","4","55","3","52","21","19","26"
"20080322","70","76","2","6","21","13","27"
"20080322","88","103","31","93","21","15","25"
"20080322","91","103","88","15","21","18","20"
"20080322","4","8","55","70","21","17","15"
"20080322","3","52","2","76","21","15","12"
"20080322","31","26","93","68","21","15","7"
"20080322","31","26","103","91","21","17","14"
"20080322","4","8","70","6","21","12","16"
"20080322","15","93","88","68","21","16","9"
"20080322","4","8","70","6","21","14","16"
"20080322","15","26","93","76","21","18","20"
"20080322","52","2","3","55","21","18","20"
"20080322","2","76","3","52","21","19","34"
"20080322","26","103","88","15","21","19","16"
"20080322","8","2","4","76","21","12","26"
"20080322","55","93","68","91","22","20","7"
"20080322","88","26","103","91","21","10","21"
"20080322","8","2","6","3","21","16","30"
"20080322","3","6","52","70","21","16","16"
"20080322","8","2","4","52","21","18","35"
"20080322","55","93","68","15","21","17","10"
"20080322","55","93","88","26","21","17","13"
"20080322","3","70","76","6","21","18","14"
"20080322","3","8","2","70","21","16","16"
"20080322","55","93","68","103","21","18","10"
"20080322","4","76","52","6","21","17","21"
"20080316","4","93","3","16","21","15","24"
"20080316","4","93","101","26","23","21","16"
"20080316","4","93","55","26","21","15","19"
"20080316","3","15","101","6","21","11","14"
"20080316","4","93","3","88","21","13","23"
"20080316","15","91","55","68","21","18","20"
"20080316","6","16","48","88","21","19","14"
"20080316","15","91","48","88","21","18","19"
"20080316","4","55","3","26","21","15","19"
"20080316","26","48","88","91","21","15","11"
"20080316","4","3","6","15","21","10","9"
"20080316","88","48","26","91","21","8","21"
"20080316","6","68","16","15","21","18","22"
"20080316","3","55","93","4","22","20","12"
"20080316","48","91","88","26","21","14","21"
"20080316","48","55","3","91","21","16","26"
"20080316","4","93","16","15","21","13","11"
"20080316","93","55","68","16","21","15","8"
"20080316","55","93","68","16","21","17","8"
"20080316","15","16","68","88","21","11","9"
"20080316","3","93","4","91","21","18","18"
"20080316","6","48","26","55","21","19","21"
"20080316","6","26","68","88","21","18","6"
"20080316","4","6","3","48","21","10","18"
"20080316","4","6","88","15","21","8","7"
"20080316","88","15","26","16","21","17","21"
"20080316","6","26","55","48","21","13","20"
"20080316","4","6","3","26","21","15","19"
"20080316","55","93","91","15","21","17","16"
"20080316","68","48","88","16","21","19","23"
"20080316","3","6","55","26","21","16","11"
"20080315","88","76","15","68","21","11","12"
"20080315","3","74","4","70","21","18","22"
"20080315","88","26","96","31","21","17","31"
"20080315","52","8","74","6","21","18","13"
"20080315","3","52","4","70","21","19","14"
"20080315","48","15","76","68","21","15","15"
"20080315","88","76","15","96","22","20","21"
"20080315","55","74","8","101","21","16","20"
"20080315","3","70","52","6","21","17","20"
"20080315","26","31","48","68","21","15","10"
"20080315","4","8","74","55","21","13","13"
"20080315","26","96","15","16","21","15","16"
"20080315","70","6","52","101","21","19","27"
"20080315","31","48","76","103","21","10","22"
"20080315","103","93","76","88","21","11","25"
"20080315","3","8","4","76","21","13","21"
"20080315","26","88","96","93","22","20","22"
"20080315","70","6","74","55","26","24","18"
"20080315","31","16","48","15","21","17","23"
"20080315","3","52","101","8","21","13","9"
"20080315","88","103","26","68","21","12","15"
"20080315","70","6","4","76","21","19","30"
"20080315","31","96","16","93","21","10","11"
"20080315","3","52","55","74","21","13","9"
"20080315","88","15","103","48","21","19","26"
"20080315","70","6","8","101","22","20","18"
"20080315","26","16","96","68","21","14","15"
"20080315","3","76","52","4","21","18","26"
"20080315","15","48","88","93","22","20","11"
"20080315","26","16","96","103","21","17","26"
"20080315","70","55","74","6","21","18","17"
"20080315","3","76","8","101","21","14","12"
"20080315","15","68","48","93","21","15","27"
"20080315","26","103","16","88","21","17","12"
"20080315","4","55","70","52","21","15","18"
"20080315","3","6","55","76","21","16","14"
"20080315","15","103","88","68","21","18","7"
"20080315","52","101","4","8","21","18","21"
"20080315","48","16","93","26","21","17","19"
"20080315","55","3","6","76","21","7","13"
"20080308","76","48","93","88","21","12","8"
"20080308","4","55","3","14","21","16","20"
"20080308","68","76","48","16","21","14","26"
"20080308","16","68","15","91","21","18","42"
"20080308","4","70","8","52","21","19","19"
"20080308","3","70","14","55","21","12","16"
"20080308","15","93","91","88","21","18","15"
"20080308","76","93","15","68","21","10","12"
"20080308","52","4","3","8","21","19","14"
"20080308","76","93","48","88","21","18","17"
"20080308","48","16","88","93","21","8","12"
"20080308","3","8","55","14","22","20","16"
"20080308","14","55","52","70","21","12","24"
"20080308","76","93","15","91","21","17","18"
"20080308","52","8","3","70","21","14","21"
"20080308","88","68","48","16","21","8","52"
"20080308","55","6","14","101","21","11","19"
"20080308","88","103","48","93","21","17","23"
"20080308","3","52","4","8","21","16","14"
"20080308","76","93","91","48","21","10","20"
"20080308","70","55","6","14","21","19","22"
"20080308","70","3","52","55","22","20","21"
"20080308","93","76","103","68","21","11","12"
"20080308","15","48","101","91","21","13","17"
"20080308","88","76","16","93","21","9","14"
"20080308","14","6","8","4","21","13","26"
"20080308","3","6","14","70","21","11","14"
"20080308","15","103","48","68","21","11","12"
"20080308","88","101","76","91","21","16","23"
"20080308","15","16","48","103","21","15","26"
"20080308","15","91","16","48","21","18","21"
"20080308","3","8","4","6","21","17","21"
"20080308","4","8","52","55","21","18","21"
"20080308","91","76","15","16","21","19","17"
"20080308","70","6","14","55","21","11","24"
"20080308","88","101","103","68","21","17","13"
"20080308","3","52","4","8","21","16","14"
"20080301","70","6","68","76","24","22","9"
"20080301","52","6","3","4","23","21","28"
"20080301","3","76","4","68","24","22","13"
"20080301","88","70","76","68","21","17","14"
"20080301","88","52","6","70","21","11","22"
"20080301","3","76","52","88","21","12","14"
"20080301","4","48","6","70","21","19","16"
"20080301","76","48","3","4","21","19","51"
"20080301","48","76","88","68","21","7","6"
"20080301","52","68","88","26","21","18","12"
"20080301","3","6","52","70","22","20","18"
"20080301","76","48","26","88","21","16","12"
"20080301","76","26","68","48","21","17","11"
"20080301","52","4","3","6","21","19","16"
"20080301","3","4","6","70","21","13","10"
"20080301","88","76","26","68","21","12","13"
"20080301","3","52","4","70","21","16","15"
"20080301","48","26","76","88","21","8","16"
"20080301","3","52","6","70","21","8","11"
"20080301","88","26","48","68","21","12","17"
"20080301","4","6","52","70","21","15","18"
"20080301","48","76","26","88","21","17","12"
"20080301","3","4","52","6","21","15","14"
"20080301","88","76","48","68","21","15","14"
"20080301","3","4","6","70","21","15","10"
"20080301","48","26","88","76","21","15","16"
"20080301","88","48","26","68","21","19","15"
"20080301","3","4","52","6","21","19","14"
"20080301","26","76","48","70","21","19","23"
"20080301","3","52","4","70","21","10","15"
"20080301","76","48","68","88","21","5","6"
"20080301","4","52","3","6","21","19","16"
"20080301","4","3","76","48","21","16","8"
"20080301","68","70","88","26","21","15","20"
"20080301","76","48","88","26","23","21","12"
"20080223","3","88","4","91","21","18","25"
"20080223","8","70","6","15","21","19","19"
"20080223","3","70","88","8","21","7","9"
"20080223","6","15","4","91","21","14","28"
"20080223","70","6","3","15","21","17","27"
"20080223","88","6","4","91","26","24","39"
"20080223","70","6","8","88","21","10","13"
"20080223","3","15","4","91","21","13","19"
"20080223","3","6","70","15","21","11","11"
"20080223","4","55","8","88","21","17","8"
"20080223","55","93","15","91","21","15","19"
"20080223","6","93","88","48","21","16","16"
"20080223","3","55","4","52","21","13","27"
"20080223","70","48","15","91","21","18","16"
"20080223","70","48","88","93","21","9","9"
"20080223","70","48","88","15","21","9","13"
"20080223","55","3","4","8","21","16","21"
"20080223","70","91","93","48","21","15","15"
"20080223","3","52","4","6","21","18","16"
"20080223","70","91","15","88","21","8","15"
"20080223","55","52","8","6","21","16","14"
"20080223","55","52","6","8","21","18","14"
"20080223","88","70","48","93","21","14","18"
"20080223","48","93","91","15","21","12","24"
"20080223","55","4","3","8","21","15","18"
"20080223","88","15","70","91","21","14","27"
"20080223","4","52","6","3","21","15","14"
"20080223","55","93","88","15","21","18","16"
"20080223","52","6","70","8","21","15","13"
"20080223","48","15","55","93","21","19","18"
"20080223","3","4","52","6","21","10","13"
"20080223","4","8","3","70","21","11","18"
"20080223","91","48","15","88","21","19","17"
"20080223","8","6","4","3","21","19","43"
"20080223","15","70","88","48","21","16","13"
"20080216","68","48","15","88","21","15","25"
"20080216","14","70","55","76","21","16","19"
"20080216","52","4","3","6","21","19","15"
"20080216","14","70","55","76","21","12","19"
"20080216","88","15","16","93","21","15","17"
"20080216","15","48","88","68","21","9","7"
"20080216","14","52","3","70","21","16","19"
"20080216","15","93","48","16","21","14","20"
"20080216","3","52","4","6","21","10","17"
"20080216","76","55","4","6","21","19","33"
"20080216","88","26","15","93","21","12","26"
"20080216","52","76","14","55","23","21","18"
"20080216","76","52","3","4","21","19","34"
"20080216","3","4","6","70","21","15","9"
"20080216","14","6","55","70","21","19","18"
"20080216","88","16","15","93","21","15","30"
"20080216","88","16","48","68","21","15","22"
"20080216","88","26","16","93","21","15","20"
"20080216","26","16","48","68","21","15","15"
"20080216","14","6","52","76","21","14","23"
"20080216","4","70","3","55","22","20","21"
"20080216","48","93","68","16","21","16","12"
"20080216","55","93","88","26","21","16","13"
"20080216","6","70","52","14","21","18","30"
"20080216","3","4","55","76","21","15","9"
"20080216","4","70","3","6","21","18","21"
"20080216","48","26","88","93","21","18","11"
"20080216","88","48","26","68","21","14","16"
"20080216","88","48","26","16","21","15","23"
"20080216","48","26","16","68","21","15","10"
"20080216","55","93","88","48","21","15","14"
"20080216","4","70","52","76","21","18","17"
"20080216","52","76","14","55","21","16","18"
"20080216","48","26","68","16","21","12","10"
"20080216","3","55","6","14","21","15","14"
"20080216","3","55","4","70","21","11","19"
"20080216","4","14","3","6","21","14","19"
"20080216","88","26","48","93","21","17","24"
"20080216","26","48","68","16","21","19","10"
"20080210","4","14","70","88","21","4","7"
"20080210","15","6","14","70","21","18","22"
"20080210","3","87","4","52","21","18","29"
"20080210","52","6","3","15","21","15","19"
"20080210","3","52","88","70","21","10","6"
"20080210","4","6","87","14","21","18","13"
"20080210","3","70","52","15","22","20","18"
"20080210","6","4","87","14","21","18","13"
"20080210","14","70","15","88","21","17","10"
"20080210","4","14","70","52","21","18","16"
"20080210","15","87","3","6","21","19","38"
"20080210","15","70","6","88","21","18","16"
"20080210","3","4","87","52","21","19","12"
"20080209","3","6","70","76","21","15","12"
"20080209","76","15","70","88","21","17","14"
"20080209","3","4","6","8","21","14","10"
"20080209","3","4","6","8","21","19","10"
"20080209","15","55","76","16","21","11","16"
"20080209","15","55","88","70","21","13","14"
"20080209","88","76","16","70","21","17","23"
"20080209","3","8","6","4","24","22","23"
"20080209","70","16","76","15","21","15","24"
"20080209","76","15","55","88","21","17","15"
"20080209","4","8","3","6","21","16","19"
"20080209","3","6","4","8","21","14","21"
"20080209","88","4","70","76","21","6","17"
"20080209","3","6","55","16","21","15","9"
"20080209","55","16","88","70","24","22","17"
"20080209","55","16","76","15","21","18","23"
"20080209","3","88","4","6","21","15","33"
"20080209","4","70","6","76","21","15","13"
"20080209","55","15","3","88","21","19","23"
"20080209","3","16","8","88","21","13","12"
"20080209","70","55","4","15","21","15","30"
"20080209","3","70","55","16","21","13","10"
"20080209","6","4","76","15","21","18","10"
"20080209","3","4","70","6","21","9","10"
"20080209","88","55","6","16","21","15","25"
"20080209","15","6","70","76","21","18","19"
"20080209","4","55","3","88","21","12","13"
"20080209","3","8","16","14","21","12","11"
"20080209","14","70","76","88","21","6","12"
"20080209","4","55","6","15","21","18","12"
"20080209","6","16","15","88","21","16","14"
"20080209","55","76","4","88","21","16","23"
"20080209","3","4","8","55","21","19","9"
"20080209","3","14","8","70","21","19","13"
"20080209","76","15","55","16","21","19","17"
"20080202","4","52","3","6","21","14","15"
"20080202","52","55","76","87","21","16","14"
"20080202","48","70","14","88","21","15","19"
"20080202","88","70","15","68","21","15","15"
"20080202","3","6","4","55","21","17","21"
"20080202","48","70","15","88","21","15","15"
"20080202","52","6","87","76","21","10","13"
"20080202","15","68","93","16","21","10","20"
"20080202","26","70","48","88","21","18","14"
"20080202","68","70","16","93","21","15","19"
"20080202","3","14","4","55","21","18","20"
"20080202","3","14","52","6","21","10","19"
"20080202","48","88","15","70","21","19","32"
"20080202","14","87","3","55","21","18","28"
"20080202","52","6","4","76","21","12","21"
"20080202","16","68","26","93","21","16","32"
"20080202","16","15","48","68","21","13","13"
"20080202","52","6","14","87","21","17","14"
"20080202","70","15","88","16","21","18","11"
"20080202","70","88","93","26","22","20","18"
"20080202","3","4","55","76","21","12","9"
"20080202","4","6","3","8","21","14","18"
"20080202","15","16","26","88","21","19","16"
"20080202","52","55","87","14","21","19","15"
"20080202","48","93","15","68","21","17","17"
"20080202","4","6","52","55","23","21","17"
"20080202","26","93","16","88","21","18","16"
"20080202","26","48","15","68","21","19","14"
"20080202","3","14","87","8","21","18","13"
"20080202","4","6","3","14","21","18","19"
"20080202","55","93","16","88","21","17","13"
"20080202","55","93","48","26","21","18","20"
"20080202","14","52","3","6","21","18","21"
"20080202","48","16","68","88","21","17","10"
"20080202","55","93","88","48","21","18","15"
"20080202","4","3","52","87","21","17","13"
"20080202","4","52","87","8","21","12","10"
"20080127","14","16","48","15","21","19","20"
"20080127","4","3","14","16","21","9","7"
"20080127","14","15","55","88","23","21","14"
"20080127","14","55","15","16","21","17","13"
"20080127","55","16","48","88","21","14","15"
"20080127","4","3","52","8","21","18","14"
"20080127","4","52","3","8","21","18","15"
"20080127","3","52","4","70","21","18","16"
"20080127","3","52","4","8","21","18","18"
"20080127","3","70","8","48","21","15","13"
"20080127","4","52","3","8","21","18","15"
"20080127","14","55","15","70","22","20","17"
"20080126","52","48","76","88","21","18","11"
"20080126","76","6","15","70","21","7","18"
"20080126","3","4","8","6","21","15","11"
"20080126","3","8","52","4","21","17","27"
"20080126","6","76","3","8","21","13","30"
"20080126","14","91","48","88","21","14","16"
"20080126","4","14","52","91","21","16","14"
"20080126","4","14","6","76","21","15","13"
"20080126","15","70","88","48","21","15","14"
"20080126","3","70","8","15","21","16","14"
"20080126","52","6","76","91","21","16","10"
"20080126","3","14","4","70","21","18","21"
"20080126","3","14","52","6","21","12","20"
"20080126","76","91","48","88","21","17","17"
"20080126","6","76","91","52","21","16","22"
"20080126","14","4","3","70","21","12","17"
"20080126","8","15","48","88","21","12","13"
"20080126","8","15","48","88","21","13","13"
"20080126","8","3","15","70","21","12","12"
"20080126","52","91","48","88","21","10","11"
"20080126","52","91","48","88","21","11","11"
"20080119","48","15","68","16","21","15","8"
"20080119","52","76","3","6","25","23","21"
"20080119","52","4","8","76","21","10","11"
"20080119","16","70","15","48","21","16","27"
"20080119","16","70","48","68","21","13","16"
"20080119","16","70","15","55","21","15","32"
"20080119","4","6","8","3","24","22","20"
"20080119","3","6","52","76","21","11","19"
"20080119","3","52","4","8","21","19","17"
"20080119","48","15","68","55","21","18","14"
"20080119","48","15","16","70","21","18","15"
"20080119","76","6","55","8","23","21","23"
"20080119","3","4","52","76","21","15","14"
"20080119","15","70","68","16","21","15","8"
"20080119","15","70","55","48","21","19","23"
"20080119","3","4","6","8","21","15","10"
"20080119","68","70","15","16","21","10","28"
"20080119","70","55","15","48","21","16","18"
"20080119","8","6","52","76","21","17","26"
"20080119","4","8","3","6","21","16","18"
"20080119","55","48","15","70","21","15","17"
"20080119","3","52","4","76","21","18","16"
"20080119","16","70","15","55","21","19","32"
"20080119","4","8","6","3","21","18","18"
"20080119","8","6","3","76","21","18","27"
"20080119","76","4","6","55","21","13","14"
"20080119","15","70","48","16","21","14","15"
"20080119","70","16","48","68","21","11","16"
"20080119","48","15","55","68","21","17","14"
"20080119","4","6","3","8","21","19","20"
"20080119","3","4","55","76","22","20","11"
"20080119","15","48","70","16","21","15","15"
"20080119","70","48","16","68","21","15","9"
"20080119","6","8","76","55","21","18","20"
"20080119","6","4","3","8","21","15","20"
"20080119","55","16","48","68","21","16","13"
"20080113","14","88","15","103","21","14","23"
"20080113","48","70","76","16","21","15","19"
"20080113","14","70","101","88","22","20","16"
"20080113","48","16","88","103","21","19","19"
"20080113","4","52","3","6","21","18","16"
"20080113","4","52","3","6","24","22","16"
"20080113","52","6","3","76","21","18","22"
"20080113","52","3","76","6","21","18","11"
"20080113","15","55","103","16","21","14","13"
"20080113","55","15","48","16","21","15","13"
"20080113","14","48","16","101","21","15","17"
"20080113","14","101","88","70","21","12","12"
"20080113","76","103","55","15","21","19","21"
"20080113","3","52","4","6","21","16","16"
"20080113","55","48","101","103","21","19","19"
"20080113","88","15","14","16","21","15","23"
"20080113","3","4","52","6","21","16","14"
"20080113","15","55","14","70","21","15","18"
"20071222","76","14","4","88","21","13","23"
"20071222","101","76","14","15","21","11","18"
"20071222","4","14","88","15","21","11","9"
"20071222","15","101","103","48","21","10","17"
"20071222","76","48","101","16","21","13","16"
"20071222","8","103","16","48","21","19","14"
"20071222","8","103","101","76","21","19","22"
"20071222","8","14","4","103","21","17","27"
"20071222","15","4","88","103","21","12","9"
"20071222","48","76","101","16","21","11","16"
"20071222","14","8","48","76","21","10","19"
"20071222","14","8","103","15","21","12","17"
"20071222","4","88","8","15","21","16","17"
"20071222","4","88","48","76","21","14","17"
"20071222","101","16","48","76","21","18","25"
"20071215","3","4","2","101","21","15","14"
"20071215","31","68","88","16","21","15","21"
"20071215","26","6","68","103","21","10","12"
"20071215","16","31","88","48","21","19","18"
"20071215","14","52","8","76","21","17","17"
"20071215","3","4","52","14","21","15","14"
"20071215","88","26","16","68","22","20","14"
"20071215","2","76","8","101","21","17","18"
"20071215","3","4","2","76","21","7","14"
"20071215","103","6","31","48","21","18","19"
"20071215","26","6","103","88","21","10","17"
"20071215","3","52","4","14","21","16","15"
"20071215","14","52","8","101","21","10","17"
"20071215","31","48","16","68","21","6","10"
"20071215","26","6","103","88","21","15","17"
"20071215","2","101","8","26","21","18","13"
"20071215","3","52","2","101","21","17","15"
"20071215","31","6","26","68","21","15","9"
"20071215","4","76","8","14","21","17","15"
"20071215","4","76","3","52","21","18","26"
"20071215","48","16","88","68","21","14","11"
"20071215","14","2","8","101","21","17","18"
"20071215","48","103","6","26","21","14","20"
"20071215","103","16","88","68","21","19","10"
"20071215","88","48","16","103","21","15","22"
"20071215","6","48","16","26","21","16","14"
"20071215","4","2","76","14","21","17","11"
"20071215","14","76","3","101","21","19","31"
"20071215","88","6","103","68","21","16","14"
"20071215","3","8","52","76","21","18","18"
"20071215","3","4","2","8","21","18","15"
"20071215","26","48","16","6","21","15","21"
"20071215","4","76","8","2","21","19","20"
"20071215","26","68","48","88","21","19","31"
"20071215","88","6","48","16","21","12","19"
"20071215","68","48","88","16","21","9","23"
"20071215","3","4","14","8","24","22","11"
"20071215","3","4","2","14","21","17","13"
"20071208","4","8","3","101","21","9","19"
"20071208","2","6","52","76","21","16","21"
"20071208","52","76","26","16","21","11","10"
"20071208","88","15","16","26","21","13","18"
"20071208","88","3","15","101","21","14","20"
"20071208","2","6","4","8","21","16","24"
"20071208","101","16","15","26","21","19","19"
"20071208","3","6","2","88","21","18","14"
"20071208","4","52","8","76","21","18","13"
"20071208","3","52","4","6","21","18","16"
"20071208","101","2","88","16","21","15","9"
"20071208","3","52","2","101","21","13","15"
"20071208","88","26","76","16","21","17","28"
"20071208","6","76","15","16","21","11","16"
"20071208","15","8","76","26","21","17","16"
"20071208","3","52","4","8","21","15","18"
"20071208","3","52","88","2","21","15","11"
"20071208","101","26","15","16","21","16","18"
"20071208","26","101","88","2","21","19","22"
"20071208","76","16","6","15","24","22","23"
"20071208","3","52","4","8","21","19","18"
"20071208","4","8","6","76","21","10","13"
"20071208","4","8","6","15","21","11","13"
"20071208","88","2","26","101","21","14","18"
"20071201","88","15","70","16","21","18","20"
"20071201","15","48","6","68","21","10","13"
"20071201","4","8","14","76","21","19","14"
"20071201","48","70","16","88","21","15","16"
"20071201","3","52","4","8","21","18","18"
"20071201","3","52","14","76","21","18","12"
"20071201","4","76","3","14","21","19","19"
"20071201","15","6","68","48","21","5","10"
"20071201","16","6","88","70","21","16","17"
"20071201","16","15","48","68","21","18","12"
"20071201","3","14","52","8","21","18","20"
"20071201","15","6","88","70","21","17","15"
"20071201","3","14","4","8","21","12","22"
"20071201","3","52","14","76","21","12","12"
"20071201","4","52","8","76","21","16","13"
"20071201","15","70","88","6","21","19","17"
"20071201","68","6","16","48","21","10","26"
"20071201","8","52","4","76","21","18","21"
"20071201","48","16","15","68","21","18","15"
